year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,1,1843,1845,-2,2143,2217,-34,B6,171,N569JB,JFK,SMF,337,2521,18,45,2013-04-01T22:00:00Z
2013,6,29,630,630,0,918,907,11,UA,768,N471UA,LGA,IAH,186,1416,6,30,2013-06-29T10:00:00Z
2013,4,30,1048,1030,18,1351,1410,-19,VX,23,N846VA,JFK,SFO,343,2586,10,30,2013-04-30T14:00:00Z
2013,8,29,1019,1029,-10,1154,1214,-20,AA,323,N559AA,LGA,ORD,107,733,10,29,2013-08-29T14:00:00Z
2013,10,5,1931,1940,-9,2041,2100,-19,EV,5714,N833AS,JFK,IAD,44,228,19,40,2013-10-05T23:00:00Z
2013,10,14,1335,1329,6,1607,1626,-19,UA,1122,N37468,EWR,PBI,135,1023,13,29,2013-10-14T17:00:00Z
2013,7,6,2001,1929,32,2157,2153,4,9E,3285,N915XJ,JFK,MSY,159,1182,19,29,2013-07-06T23:00:00Z
2013,4,22,1818,1800,18,2132,2136,-4,UA,1523,N11206,EWR,SFO,354,2565,18,0,2013-04-22T22:00:00Z
2013,9,11,1403,1410,-7,1555,1601,-6,EV,5956,N14204,LGA,CLE,81,419,14,10,2013-09-11T18:00:00Z
2013,5,1,1055,1100,-5,1243,1303,-20,EV,5596,N744EV,LGA,MEM,136,963,11,0,2013-05-01T15:00:00Z
2013,11,28,841,845,-4,1140,1211,-31,UA,1581,N38454,EWR,SEA,337,2402,8,45,2013-11-28T13:00:00Z
2013,12,22,805,805,0,1112,1113,-1,DL,834,N908DE,LGA,TPA,155,1010,8,5,2013-12-22T13:00:00Z
2013,10,28,855,900,-5,1148,1206,-18,UA,1581,N45440,EWR,SEA,328,2402,9,0,2013-10-28T13:00:00Z
2013,8,22,1917,1900,17,2215,2226,-11,DL,2007,N3752,JFK,PDX,325,2454,19,0,2013-08-22T23:00:00Z
2013,1,6,534,540,-6,855,850,5,AA,1141,N612AA,JFK,MIA,170,1089,5,40,2013-01-06T10:00:00Z
2013,7,6,1915,1920,-5,2019,2100,-41,AA,361,N3HAAA,LGA,ORD,105,733,19,20,2013-07-06T23:00:00Z
2013,8,23,1208,1209,-1,1303,1316,-13,B6,1191,N346JB,JFK,ACK,40,199,12,9,2013-08-23T16:00:00Z
2013,9,29,1505,1505,0,1756,1830,-34,AA,145,N5FMAA,JFK,MIA,132,1089,15,5,2013-09-29T19:00:00Z
2013,2,1,1556,1555,1,1815,1810,5,EV,3820,N13124,EWR,SDF,107,642,15,55,2013-02-01T20:00:00Z
2013,7,20,1123,1029,54,1351,1310,41,B6,53,N653JB,JFK,PBI,135,1028,10,29,2013-07-20T14:00:00Z
2013,2,5,1002,1000,2,1305,1254,11,UA,1623,N76522,EWR,MCO,152,937,10,0,2013-02-05T15:00:00Z
2013,11,2,1122,1125,-3,1410,1425,-15,UA,703,N597UA,JFK,LAX,328,2475,11,25,2013-11-02T15:00:00Z
2013,10,16,1834,1815,19,2036,2015,21,WN,1113,N755SA,LGA,STL,146,888,18,15,2013-10-16T22:00:00Z
2013,4,5,1938,1945,-7,2107,2125,-18,AA,361,N514AA,LGA,ORD,122,733,19,45,2013-04-05T23:00:00Z
2013,7,1,727,710,17,939,915,24,MQ,3547,N722MQ,LGA,XNA,159,1147,7,10,2013-07-01T11:00:00Z
2013,4,11,1158,1200,-2,1455,1511,-16,DL,863,N721TW,JFK,LAX,330,2475,12,0,2013-04-11T16:00:00Z
2013,3,31,1844,1845,-1,2104,2105,-1,UA,921,N455UA,EWR,DEN,229,1605,18,45,2013-03-31T22:00:00Z
2013,9,18,1811,1630,101,1937,1825,72,EV,5461,N740EV,LGA,RDU,67,431,16,30,2013-09-18T20:00:00Z
2013,10,9,1926,1925,1,2217,2247,-30,DL,2307,N324US,JFK,SAT,207,1587,19,25,2013-10-09T23:00:00Z
2013,4,30,1734,1740,-6,1905,1935,-30,WN,1596,N213WN,EWR,STL,119,872,17,40,2013-04-30T21:00:00Z
2013,11,25,931,925,6,1220,1241,-21,UA,446,N488UA,EWR,MIA,154,1085,9,25,2013-11-25T14:00:00Z
2013,2,25,2047,2048,-1,2343,2356,-13,UA,1682,N15712,EWR,FLL,161,1065,20,48,2013-02-26T01:00:00Z
2013,11,1,837,845,-8,1153,1206,-13,B6,795,N655JB,JFK,AUS,227,1521,8,45,2013-11-01T12:00:00Z
2013,9,2,823,825,-2,928,935,-7,AA,1838,N3GXAA,JFK,BOS,44,187,8,25,2013-09-02T12:00:00Z
2013,1,11,1807,1808,-1,2050,2106,-16,UA,1269,N17233,EWR,PBI,139,1023,18,8,2013-01-11T23:00:00Z
2013,12,6,NA,1115,NA,NA,1425,NA,AA,1139,N3ERAA,LGA,DFW,NA,1389,11,15,2013-12-06T16:00:00Z
2013,9,29,1958,2000,-2,2121,2132,-11,UA,695,N473UA,LGA,ORD,104,733,20,0,2013-09-30T00:00:00Z
2013,10,20,730,729,1,1026,1021,5,B6,461,N618JB,LGA,PBI,144,1035,7,29,2013-10-20T11:00:00Z
2013,11,9,1226,1229,-3,1341,1345,-4,B6,1386,N229JB,JFK,ROC,55,264,12,29,2013-11-09T17:00:00Z
2013,10,19,1040,1015,25,1238,1212,26,US,2067,N758US,JFK,CLT,96,541,10,15,2013-10-19T14:00:00Z
2013,11,2,1155,1200,-5,1413,1422,-9,UA,998,N814UA,EWR,PHX,295,2133,12,0,2013-11-02T16:00:00Z
2013,11,8,1624,1555,29,1844,1805,39,MQ,3075,N928MQ,JFK,CVG,106,589,15,55,2013-11-08T20:00:00Z
2013,7,17,2044,2059,-15,2215,2307,-52,EV,5254,N761ND,LGA,DSM,129,1031,20,59,2013-07-18T00:00:00Z
2013,11,6,1703,1705,-2,1909,1902,7,EV,4411,N13965,EWR,MEM,161,946,17,5,2013-11-06T22:00:00Z
2013,10,2,1423,1429,-6,1634,1655,-21,B6,477,N292JB,JFK,JAX,112,828,14,29,2013-10-02T18:00:00Z
2013,12,2,1045,1050,-5,1335,1410,-35,AA,111,N7AYAA,JFK,MIA,148,1089,10,50,2013-12-02T15:00:00Z
2013,4,23,1849,1855,-6,2210,2240,-30,VX,29,N837VA,JFK,SFO,362,2586,18,55,2013-04-23T22:00:00Z
2013,1,27,1313,1305,8,1409,1405,4,EV,4129,N13969,EWR,DCA,41,199,13,5,2013-01-27T18:00:00Z
2013,12,27,1730,1729,1,1937,2000,-23,F9,507,N207FR,LGA,DEN,224,1620,17,29,2013-12-27T22:00:00Z
2013,11,14,852,900,-8,1001,1023,-22,US,2173,N747UW,LGA,DCA,40,214,9,0,2013-11-14T14:00:00Z
2013,6,12,726,730,-4,1026,1045,-19,VX,183,N854VA,EWR,SFO,344,2565,7,30,2013-06-12T11:00:00Z
2013,6,17,645,648,-3,929,935,-6,UA,502,N830UA,EWR,PBI,148,1023,6,48,2013-06-17T10:00:00Z
2013,10,14,1309,1244,25,1541,1539,2,B6,505,N556JB,EWR,FLL,132,1065,12,44,2013-10-14T16:00:00Z
2013,8,17,1043,1055,-12,1222,1235,-13,MQ,3466,N717MQ,LGA,RDU,73,431,10,55,2013-08-17T14:00:00Z
2013,11,30,800,755,5,911,920,-9,WN,1234,N747SA,EWR,MDW,107,711,7,55,2013-11-30T12:00:00Z
2013,9,12,829,835,-6,937,1000,-23,MQ,3355,N508MQ,LGA,BNA,108,764,8,35,2013-09-12T12:00:00Z
2013,12,24,657,700,-3,1017,1040,-23,DL,430,N712TW,JFK,SFO,350,2586,7,0,2013-12-24T12:00:00Z
2013,11,16,1728,1730,-2,1857,1914,-17,B6,1185,N258JB,JFK,RDU,72,427,17,30,2013-11-16T22:00:00Z
2013,3,28,2016,2015,1,2305,2318,-13,DL,1729,N3741S,JFK,LAS,305,2248,20,15,2013-03-29T00:00:00Z
2013,1,20,743,745,-2,1223,1234,-11,UA,1481,N57857,EWR,SJU,204,1608,7,45,2013-01-20T12:00:00Z
2013,10,23,1152,1200,-8,1440,1455,-15,AA,3,N328AA,JFK,LAX,326,2475,12,0,2013-10-23T16:00:00Z
2013,8,19,759,800,-1,1027,1021,6,B6,677,N239JB,JFK,JAX,120,828,8,0,2013-08-19T12:00:00Z
2013,8,30,1252,1300,-8,1425,1450,-25,MQ,3388,N814MQ,LGA,CMH,69,479,13,0,2013-08-30T17:00:00Z
2013,10,17,1555,1545,10,1810,1805,5,WN,3580,N290WN,EWR,DEN,233,1605,15,45,2013-10-17T19:00:00Z
2013,1,8,2043,2046,-3,2317,2318,-1,EV,4645,N15555,EWR,JAX,130,820,20,46,2013-01-09T01:00:00Z
2013,7,12,1831,1643,108,2037,1907,90,EV,5601,N614QX,LGA,CLT,92,544,16,43,2013-07-12T20:00:00Z
2013,3,24,1459,1505,-6,1622,1640,-18,9E,4105,N800AY,JFK,IAD,43,228,15,5,2013-03-24T19:00:00Z
2013,3,4,1422,1345,37,1656,1630,26,B6,127,N206JB,EWR,MCO,131,937,13,45,2013-03-04T18:00:00Z
2013,9,19,612,620,-8,749,810,-21,MQ,3351,N511MQ,LGA,DTW,80,502,6,20,2013-09-19T10:00:00Z
2013,5,4,605,609,-4,708,723,-15,EV,4160,N16151,EWR,IAD,42,212,6,9,2013-05-04T10:00:00Z
2013,12,4,1036,1040,-4,1255,1302,-7,EV,4284,N12167,EWR,OMA,180,1134,10,40,2013-12-04T15:00:00Z
2013,7,22,1525,1445,40,1705,1603,62,EV,6049,N19554,EWR,IAD,68,212,14,45,2013-07-22T18:00:00Z
2013,12,30,NA,1452,NA,NA,1559,NA,EV,4372,N14573,EWR,DCA,NA,199,14,52,2013-12-30T19:00:00Z
2013,1,22,1956,2000,-4,2317,2312,5,B6,801,N566JB,JFK,FLL,168,1069,20,0,2013-01-23T01:00:00Z
2013,2,24,1740,1745,-5,2042,2020,22,MQ,4413,N730MQ,LGA,XNA,191,1147,17,45,2013-02-24T22:00:00Z
2013,6,7,1924,1900,24,2119,2051,28,UA,1575,N37427,EWR,ORD,107,719,19,0,2013-06-07T23:00:00Z
2013,4,20,1029,1030,-1,1339,1340,-1,AA,19,N332AA,JFK,LAX,336,2475,10,30,2013-04-20T14:00:00Z
2013,4,19,1558,1445,73,1951,1819,92,DL,963,N721TW,JFK,LAX,339,2475,14,45,2013-04-19T18:00:00Z
2013,3,8,NA,1221,NA,NA,1335,NA,UA,1605,NA,EWR,BOS,NA,200,12,21,2013-03-08T17:00:00Z
2013,1,30,2057,2000,57,2210,2143,27,DL,402,N355NB,JFK,BOS,44,187,20,0,2013-01-31T01:00:00Z
2013,7,12,1451,1441,10,1808,1755,13,DL,1779,N328NW,LGA,FLL,150,1076,14,41,2013-07-12T18:00:00Z
2013,10,31,756,759,-3,941,948,-7,9E,3611,N8948B,JFK,PIT,69,340,7,59,2013-10-31T11:00:00Z
2013,11,28,948,845,63,1244,1201,43,UA,1025,N38268,LGA,IAH,197,1416,8,45,2013-11-28T13:00:00Z
2013,9,9,619,620,-1,813,810,3,MQ,3351,N514MQ,LGA,DTW,75,502,6,20,2013-09-09T10:00:00Z
2013,2,27,749,745,4,1133,1125,8,AA,59,N336AA,JFK,SFO,342,2586,7,45,2013-02-27T12:00:00Z
2013,7,12,2259,2029,150,56,2248,128,EV,5804,N18556,EWR,OMA,147,1134,20,29,2013-07-13T00:00:00Z
2013,5,2,916,923,-7,1036,1046,-10,EV,4636,N13988,EWR,DCA,42,199,9,23,2013-05-02T13:00:00Z
2013,3,3,912,914,-2,1200,1210,-10,B6,57,N599JB,JFK,PBI,146,1028,9,14,2013-03-03T14:00:00Z
2013,3,20,1719,1650,29,1905,1855,10,EV,4997,N720EV,EWR,DTW,85,488,16,50,2013-03-20T20:00:00Z
2013,7,16,1624,1625,-1,1758,1808,-10,DL,402,N368NB,JFK,BOS,33,187,16,25,2013-07-16T20:00:00Z
2013,11,16,2136,2129,7,2356,10,-14,B6,527,N517JB,EWR,MCO,126,937,21,29,2013-11-17T02:00:00Z
2013,8,22,1553,1515,38,1858,1816,42,DL,2181,N906DL,LGA,MCO,135,950,15,15,2013-08-22T19:00:00Z
2013,1,13,2345,2250,55,100,7,53,B6,30,N266JB,JFK,ROC,49,264,22,50,2013-01-14T03:00:00Z
2013,6,16,744,750,-6,1027,1035,-8,B6,983,N592JB,LGA,TPA,138,1010,7,50,2013-06-16T11:00:00Z
2013,4,25,1055,1030,25,1426,1340,46,AA,19,N329AA,JFK,LAX,354,2475,10,30,2013-04-25T14:00:00Z
2013,7,30,1957,1955,2,2132,2145,-13,MQ,3374,N805MQ,JFK,RDU,71,427,19,55,2013-07-30T23:00:00Z
2013,8,15,1850,1855,-5,2150,2205,-15,VX,169,N524VA,EWR,LAX,317,2454,18,55,2013-08-15T22:00:00Z
2013,8,2,1955,1920,35,2144,2123,21,EV,4434,N14977,EWR,CLT,79,529,19,20,2013-08-02T23:00:00Z
2013,12,10,559,600,-1,1011,933,38,UA,303,N587UA,JFK,SFO,396,2586,6,0,2013-12-10T11:00:00Z
2013,3,5,821,830,-9,922,944,-22,EV,4249,N16571,EWR,SYR,41,195,8,30,2013-03-05T13:00:00Z
2013,11,15,1553,1600,-7,1700,1719,-19,US,2187,N701UW,LGA,DCA,46,214,16,0,2013-11-15T21:00:00Z
2013,10,6,1725,1730,-5,1855,1852,3,B6,86,N284JB,JFK,ROC,50,264,17,30,2013-10-06T21:00:00Z
2013,9,4,603,611,-8,715,722,-7,EV,4533,N14952,EWR,BUF,52,282,6,11,2013-09-04T10:00:00Z
2013,4,6,2100,2000,60,2220,2130,50,UA,299,N514UA,EWR,ORD,119,719,20,0,2013-04-07T00:00:00Z
2013,1,30,1513,1500,13,1702,1653,9,US,720,N181UW,EWR,CLT,88,529,15,0,2013-01-30T20:00:00Z
2013,5,11,653,655,-2,856,914,-18,UA,1209,N23721,EWR,DEN,224,1605,6,55,2013-05-11T10:00:00Z
2013,1,20,855,900,-5,1047,1116,-29,DL,181,N339NW,LGA,DTW,99,502,9,0,2013-01-20T14:00:00Z
2013,12,20,853,859,-6,1100,1116,-16,EV,4662,N17984,EWR,CHS,104,628,8,59,2013-12-20T13:00:00Z
2013,3,5,725,730,-5,821,849,-28,UA,1199,N14228,EWR,BOS,39,200,7,30,2013-03-05T12:00:00Z
2013,8,26,1051,1100,-9,1202,1216,-14,EV,4510,N11539,EWR,MKE,112,725,11,0,2013-08-26T15:00:00Z
2013,7,25,1722,1725,-3,2031,2022,9,DL,479,N333NW,EWR,SLC,275,1969,17,25,2013-07-25T21:00:00Z
2013,4,4,1241,1240,1,1433,1434,-1,DL,1544,N935DL,EWR,DTW,95,488,12,40,2013-04-04T16:00:00Z
2013,2,20,2139,2015,84,2325,2210,75,MQ,4555,N734MQ,LGA,CMH,82,479,20,15,2013-02-21T01:00:00Z
2013,1,18,1609,1600,9,1923,1840,43,DL,847,N900PC,LGA,ATL,124,762,16,0,2013-01-18T21:00:00Z
2013,12,2,1211,1215,-4,1523,1531,-8,UA,1667,N24729,EWR,SNA,351,2434,12,15,2013-12-02T17:00:00Z
2013,8,22,1902,1755,67,2123,2045,38,AA,785,N3GVAA,LGA,DFW,172,1389,17,55,2013-08-22T21:00:00Z
2013,1,11,1644,1650,-6,1754,1820,-26,AA,1790,N3JPAA,JFK,BOS,41,187,16,50,2013-01-11T21:00:00Z
2013,7,6,911,906,5,1311,1310,1,UA,1519,N27733,EWR,STT,212,1634,9,6,2013-07-06T13:00:00Z
2013,5,3,1031,1035,-4,1138,1151,-13,UA,809,N475UA,EWR,BOS,39,200,10,35,2013-05-03T14:00:00Z
2013,1,15,1751,1800,-9,1942,1939,3,UA,691,N405UA,LGA,ORD,141,733,18,0,2013-01-15T23:00:00Z
2013,3,13,1626,1535,51,1925,1844,41,9E,3325,N905XJ,JFK,DFW,191,1391,15,35,2013-03-13T19:00:00Z
2013,7,23,946,900,46,1425,1305,80,AA,1357,N5EYAA,JFK,SJU,226,1598,9,0,2013-07-23T13:00:00Z
2013,6,30,738,745,-7,937,1000,-23,9E,3353,N937XJ,JFK,DTW,87,509,7,45,2013-06-30T11:00:00Z
2013,5,14,604,613,-9,924,935,-11,UA,303,N505UA,JFK,SFO,346,2586,6,13,2013-05-14T10:00:00Z
2013,6,12,1259,1255,4,1524,1542,-18,B6,141,N516JB,JFK,PBI,131,1028,12,55,2013-06-12T16:00:00Z
2013,9,6,1644,1652,-8,1756,1823,-27,UA,708,N842UA,EWR,ORD,108,719,16,52,2013-09-06T20:00:00Z
2013,10,4,1344,1345,-1,1609,1633,-24,B6,581,N599JB,JFK,HOU,183,1428,13,45,2013-10-04T17:00:00Z
2013,8,14,1853,1830,23,2111,2105,6,WN,200,N272WN,EWR,MSY,169,1167,18,30,2013-08-14T22:00:00Z
2013,4,20,1606,1615,-9,1832,1840,-8,MQ,4657,N513MQ,LGA,ATL,121,762,16,15,2013-04-20T20:00:00Z
2013,5,23,1651,1455,116,2019,1805,134,AA,759,N3CFAA,LGA,DFW,220,1389,14,55,2013-05-23T18:00:00Z
2013,5,26,1935,1935,0,2136,2122,14,9E,3755,N8972E,JFK,BUF,59,301,19,35,2013-05-26T23:00:00Z
2013,5,16,1954,2000,-6,2146,2138,8,UA,695,N853UA,LGA,ORD,116,733,20,0,2013-05-17T00:00:00Z
2013,9,11,1012,1015,-3,1147,1212,-25,US,2067,N104UW,JFK,CLT,75,541,10,15,2013-09-11T14:00:00Z
2013,11,13,609,613,-4,800,834,-34,EV,4393,N16559,EWR,IND,92,645,6,13,2013-11-13T11:00:00Z
2013,5,24,1647,1629,18,2002,1929,33,B6,9,N775JB,JFK,MCO,136,944,16,29,2013-05-24T20:00:00Z
2013,7,25,2356,2359,-3,343,344,-1,B6,1503,N633JB,JFK,SJU,199,1598,23,59,2013-07-26T03:00:00Z
2013,7,15,1055,1100,-5,1324,1349,-25,DL,695,N966DL,JFK,MCO,128,944,11,0,2013-07-15T15:00:00Z
2013,7,19,1013,920,53,1156,1133,23,EV,4952,N730EV,LGA,CLT,79,544,9,20,2013-07-19T13:00:00Z
2013,4,24,1449,1440,9,1604,1605,-1,EV,5745,N909EV,LGA,IAD,50,229,14,40,2013-04-24T18:00:00Z
2013,7,13,1350,1335,15,1542,1550,-8,WN,22,N442WN,EWR,PHX,260,2133,13,35,2013-07-13T17:00:00Z
2013,9,13,1427,1410,17,1717,1635,42,FL,350,N934AT,LGA,ATL,106,762,14,10,2013-09-13T18:00:00Z
2013,12,10,NA,1455,NA,NA,1625,NA,MQ,3425,N3AEMQ,JFK,DCA,NA,213,14,55,2013-12-10T19:00:00Z
2013,9,12,654,655,-1,923,920,3,AA,1263,N623AA,JFK,LAS,299,2248,6,55,2013-09-12T10:00:00Z
2013,4,29,1421,1200,141,1650,1511,99,DL,863,N705TW,JFK,LAX,302,2475,12,0,2013-04-29T16:00:00Z
2013,2,23,1323,1320,3,1645,1650,-5,VX,411,N624VA,JFK,LAX,359,2475,13,20,2013-02-23T18:00:00Z
2013,4,25,1828,1745,43,2152,2050,62,AA,785,N3FSAA,LGA,DFW,209,1389,17,45,2013-04-25T21:00:00Z
2013,5,23,2112,1735,217,2220,1902,198,DL,2383,N337NW,LGA,PWM,40,269,17,35,2013-05-23T21:00:00Z
2013,8,21,2151,2159,-8,2246,2319,-33,EV,4625,N14974,EWR,BWI,32,169,21,59,2013-08-22T01:00:00Z
2013,5,21,1441,1445,-4,1737,1802,-25,DL,127,N624AG,JFK,LAX,320,2475,14,45,2013-05-21T18:00:00Z
2013,1,23,1710,1659,11,1801,1822,-21,UA,357,N424UA,EWR,BOS,36,200,16,59,2013-01-23T21:00:00Z
2013,6,1,557,600,-3,803,815,-12,FL,345,N353AT,LGA,ATL,109,762,6,0,2013-06-01T10:00:00Z
2013,10,5,752,759,-7,1021,1030,-9,DL,2047,N652DL,LGA,ATL,100,762,7,59,2013-10-05T11:00:00Z
2013,11,17,1937,1940,-3,2246,2243,3,B6,1271,N562JB,LGA,FLL,149,1076,19,40,2013-11-18T00:00:00Z
2013,11,21,633,635,-2,745,749,-4,UA,339,N813UA,EWR,BOS,35,200,6,35,2013-11-21T11:00:00Z
2013,3,8,1900,1855,5,2126,2134,-8,DL,951,N1603,JFK,ATL,100,760,18,55,2013-03-08T23:00:00Z
2013,11,24,740,746,-6,1046,1050,-4,B6,163,N821JB,JFK,SRQ,160,1041,7,46,2013-11-24T12:00:00Z
2013,1,8,1556,1600,-4,1728,1732,-4,9E,3453,N906XJ,JFK,BOS,41,187,16,0,2013-01-08T21:00:00Z
2013,10,14,NA,1755,NA,NA,1934,NA,UA,691,NA,LGA,ORD,NA,733,17,55,2013-10-14T21:00:00Z
2013,5,8,1748,1730,18,2023,2017,6,UA,1109,N17105,EWR,MCO,131,937,17,30,2013-05-08T21:00:00Z
2013,1,26,736,730,6,1028,1045,-17,UA,1641,N14731,LGA,IAH,210,1416,7,30,2013-01-26T12:00:00Z
2013,8,3,2031,1937,54,2243,2219,24,UA,1182,N45440,EWR,LAS,291,2227,19,37,2013-08-03T23:00:00Z
2013,10,28,1057,1100,-3,1351,1415,-24,DL,2098,N318NB,LGA,MIA,153,1096,11,0,2013-10-28T15:00:00Z
2013,4,25,556,600,-4,752,758,-6,EV,5068,N724EV,EWR,DTW,86,488,6,0,2013-04-25T10:00:00Z
2013,5,12,957,1007,-10,1115,1125,-10,EV,4187,N15983,EWR,BNA,122,748,10,7,2013-05-12T14:00:00Z
2013,6,30,932,930,2,1219,1230,-11,WN,1983,N736SA,EWR,AUS,210,1504,9,30,2013-06-30T13:00:00Z
2013,6,1,916,925,-9,1154,1235,-41,AA,1097,N482AA,LGA,DFW,192,1389,9,25,2013-06-01T13:00:00Z
2013,12,5,1721,1645,36,2013,1926,47,DL,884,N324US,LGA,DEN,267,1620,16,45,2013-12-05T21:00:00Z
2013,10,3,1157,1159,-2,1453,1453,0,B6,323,N705JB,JFK,LAX,331,2475,11,59,2013-10-03T15:00:00Z
2013,10,21,1702,1704,-2,2013,1958,15,UA,525,N419UA,LGA,IAH,216,1416,17,4,2013-10-21T21:00:00Z
2013,5,31,453,500,-7,626,640,-14,US,1431,N557UW,EWR,CLT,77,529,5,0,2013-05-31T09:00:00Z
2013,5,20,1831,1829,2,2133,2144,-11,UA,1152,N16732,EWR,PDX,305,2434,18,29,2013-05-20T22:00:00Z
2013,3,31,1435,1436,-1,1628,1612,16,EV,4645,N14562,EWR,RDU,66,416,14,36,2013-03-31T18:00:00Z
2013,3,19,1648,1646,2,1829,1825,4,UA,1683,N79402,EWR,CLE,69,404,16,46,2013-03-19T20:00:00Z
2013,2,22,2142,2145,-3,210,232,-22,B6,701,N273JB,JFK,SJU,181,1598,21,45,2013-02-23T02:00:00Z
2013,2,20,1253,1300,-7,1414,1407,7,US,2175,N748UW,LGA,DCA,44,214,13,0,2013-02-20T18:00:00Z
2013,1,23,1918,1920,-2,2213,2246,-33,DL,83,N3733Z,JFK,FLL,152,1069,19,20,2013-01-24T00:00:00Z
2013,2,20,1154,1145,9,1259,1249,10,EV,4669,N15980,EWR,SYR,41,195,11,45,2013-02-20T16:00:00Z
2013,1,22,629,630,-1,901,843,18,US,1433,N183UW,LGA,CLT,106,544,6,30,2013-01-22T11:00:00Z
2013,6,13,2311,2000,191,40,2127,193,9E,4287,N8674A,JFK,BWI,36,184,20,0,2013-06-14T00:00:00Z
2013,10,19,1053,1055,-2,1345,1353,-8,B6,1,N804JB,JFK,FLL,153,1069,10,55,2013-10-19T14:00:00Z
2013,3,21,2029,2035,-6,2306,2328,-22,UA,686,N819UA,EWR,MCO,134,937,20,35,2013-03-22T00:00:00Z
2013,1,31,928,921,7,1112,1029,43,B6,1004,N653JB,JFK,BOS,68,187,9,21,2013-01-31T14:00:00Z
2013,3,5,2003,2000,3,2214,2150,24,EV,5038,N761ND,LGA,BHM,133,866,20,0,2013-03-06T01:00:00Z
2013,12,3,1649,1630,19,1812,1805,7,EV,5293,N724EV,LGA,ORF,46,296,16,30,2013-12-03T21:00:00Z
2013,3,12,1801,1745,16,2051,2055,-4,AA,785,N3ATAA,LGA,DFW,210,1389,17,45,2013-03-12T21:00:00Z
2013,10,2,621,625,-4,853,935,-42,WN,16,N264LV,EWR,HOU,190,1411,6,25,2013-10-02T10:00:00Z
2013,7,24,1909,1905,4,2112,2108,4,9E,3525,N903XJ,JFK,ORD,115,740,19,5,2013-07-24T23:00:00Z
2013,2,3,1718,1720,-2,1904,1905,-1,MQ,4479,N737MQ,LGA,RDU,76,431,17,20,2013-02-03T22:00:00Z
2013,9,18,1935,1940,-5,2107,2125,-18,MQ,3374,N851MQ,JFK,RDU,66,427,19,40,2013-09-18T23:00:00Z
2013,1,21,1642,1640,2,1856,1850,6,MQ,4540,N719MQ,LGA,DTW,94,502,16,40,2013-01-21T21:00:00Z
2013,10,2,1147,1154,-7,1252,1308,-16,EV,3807,N14573,EWR,ORF,51,284,11,54,2013-10-02T15:00:00Z
2013,3,20,1239,1245,-6,1520,1550,-30,AA,745,N3JLAA,LGA,DFW,203,1389,12,45,2013-03-20T16:00:00Z
2013,6,20,1653,1605,48,1841,1820,21,9E,3392,N905XJ,JFK,RDU,69,427,16,5,2013-06-20T20:00:00Z
2013,8,27,1703,1710,-7,1822,1835,-13,MQ,3365,N810MQ,JFK,DCA,42,213,17,10,2013-08-27T21:00:00Z
2013,4,23,1326,1329,-3,1533,1504,29,MQ,4605,N542MQ,LGA,RDU,65,431,13,29,2013-04-23T17:00:00Z
2013,7,15,1106,1100,6,1315,1332,-17,DL,1647,N675DL,LGA,ATL,103,762,11,0,2013-07-15T15:00:00Z
2013,1,31,1513,1259,134,1611,1408,123,UA,595,N838UA,EWR,BOS,41,200,12,59,2013-01-31T17:00:00Z
2013,11,8,1600,1600,0,1850,1905,-15,AA,1156,N3FSAA,LGA,DFW,199,1389,16,0,2013-11-08T21:00:00Z
2013,8,16,1205,1210,-5,1332,1350,-18,AA,329,N526AA,LGA,ORD,114,733,12,10,2013-08-16T16:00:00Z
2013,10,23,1454,1459,-5,1733,1756,-23,DL,500,N3746H,JFK,LAS,306,2248,14,59,2013-10-23T18:00:00Z
2013,7,23,1755,1723,32,2005,1928,37,EV,5812,N12922,EWR,CHS,102,628,17,23,2013-07-23T21:00:00Z
2013,7,2,1933,1910,23,2352,2234,78,DL,1091,N353NB,JFK,SAT,220,1587,19,10,2013-07-02T23:00:00Z
2013,10,18,1726,1725,1,2017,2019,-2,UA,1109,N19136,EWR,MCO,143,937,17,25,2013-10-18T21:00:00Z
2013,6,3,1739,1640,59,1933,1845,48,MQ,4540,N725MQ,LGA,DTW,89,502,16,40,2013-06-03T20:00:00Z
2013,6,27,2324,1830,294,38,1955,283,MQ,3486,N811MQ,LGA,BNA,113,764,18,30,2013-06-27T22:00:00Z
2013,9,3,1925,1925,0,2052,2048,4,EV,4131,N11536,EWR,RIC,54,277,19,25,2013-09-03T23:00:00Z
2013,10,23,1545,1545,0,1946,1944,2,DL,4,N3745B,JFK,SJU,210,1598,15,45,2013-10-23T19:00:00Z
2013,4,18,911,910,1,1239,1235,4,VX,407,N637VA,JFK,LAX,326,2475,9,10,2013-04-18T13:00:00Z
2013,8,1,1929,1710,139,2212,2005,127,AA,257,N5EAAA,JFK,LAS,307,2248,17,10,2013-08-01T21:00:00Z
2013,2,12,1529,1527,2,1659,1700,-1,EV,4205,N14570,EWR,BNA,132,748,15,27,2013-02-12T20:00:00Z
2013,9,27,2008,2015,-7,2133,2155,-22,MQ,3535,N3AEMQ,JFK,CMH,70,483,20,15,2013-09-28T00:00:00Z
2013,7,26,1038,844,114,1225,1104,81,EV,4364,N27200,EWR,MCI,152,1092,8,44,2013-07-26T12:00:00Z
